,sec_2012,sec_2013,sec_2014,sec_2015,sec_2016,sec_2017,sec_2018,sec_2019,sec_2020,sec_2021,UAA_mj_2012,UAA_mj_2013,UAA_mj_2014,UAA_mj_2015,UAA_mj_2016,UAA_mj_2017,UAA_mj_2018,UAA_mj_2019,UAA_mj_2020,UAA_mj_2021,UAA_teoh_2012,UAA_teoh_2013,UAA_teoh_2014,UAA_teoh_2015,UAA_teoh_2016,UAA_teoh_2017,UAA_teoh_2018,UAA_teoh_2019,UAA_teoh_2020,UAA_teoh_2021,UAA_dd_2012,UAA_dd_2013,UAA_dd_2014,UAA_dd_2015,UAA_dd_2016,UAA_dd_2017,UAA_dd_2018,UAA_dd_2019,UAA_dd_2020,UAA_dd_2021,pct_price_change_2012,pct_price_change_2013,pct_price_change_2014,pct_price_change_2015,pct_price_change_2016,pct_price_change_2017,pct_price_change_2018,pct_price_change_2019,pct_price_change_2020,pct_price_change_2021,ey_2012,ey_2013,ey_2014,ey_2015,ey_2016,ey_2017,ey_2018,ey_2019,ey_2020,ey_2021,cr_2012,cr_2013,cr_2014,cr_2015,cr_2016,cr_2017,cr_2018,cr_2019,cr_2020,cr_2021,dte_2012,dte_2013,dte_2014,dte_2015,dte_2016,dte_2017,dte_2018,dte_2019,dte_2020,dte_2021,roe_2012,roe_2013,roe_2014,roe_2015,roe_2016,roe_2017,roe_2018,roe_2019,roe_2020,roe_2021,at_2012,at_2013,at_2014,at_2015,at_2016,at_2017,at_2018,at_2019,at_2020,at_2021
ORN,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.04683730196189749,0.031193459587420952,0.04564475263125317,0.017042367981106754,0.024688803037761962,0.027267390824881832,0.16188514817398697,0.014472617911477213,0.02814174599194745,0.08330128395516287,0.05668567414855946,0.0005454381381493831,0.054146591545140024,0.0059633618494593105,0.014421314668960869,0.020707219789779595,0.15291198138187406,0.009059257953863739,0.03750495825251895,0.08026711330778054,0.0013301095848362032,0.0030091091628019345,0.004082360637201403,0.024607778192924423,0.030296993327085804,0.020101293206308504,0.11785346608666733,0.007914736926389243,0.03195061376890302,0.10767725520386552,9.92481203007518,64.56908344733243,-8.1463009143807,-62.262443438914026,138.60911270983212,-21.30653266331658,-45.21072796934866,20.97902097902098,-4.431599229287098,-23.991935483870964,-0.06019151846785226,0.0008312551953449709,0.02262443438914027,-0.06954436450839328,-0.013065326633165831,0.001277139208173691,-0.7715617715617715,-0.03468208092485549,0.13508064516129034,-0.1246684350132626,1.765351629502573,2.0947746843909374,1.667667115397347,1.632503487045099,1.660211027910143,1.5721440750213127,1.5880240076008623,1.4154401944548318,1.3033502571797158,1.2238016038383301,0.40882371222817165,0.344125858163749,0.4882750288318963,1.044230921243314,0.979080829693551,0.8735352364809353,1.2097679838965991,1.8607530738076086,1.5968939270442772,1.3751164769274398,-0.05268298747080814,0.001452952434463505,0.029051567905980555,-0.03539527653108724,-0.01600325370019982,0.0017296100594121056,-0.6668926793092488,-0.03882742481216626,0.12677592887506736,-0.09831327904495671,0.9203535918566723,1.1578534852126658,1.0951405052512062,1.002143931256713,1.2916394892734924,1.3352712417923536,1.7376674017962732,1.7941009613923473,1.7140532462233424,1.7096233120113717
TSEM,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.018292165622257522,0.015673498084826237,0.018001466568817126,0.06548885473752175,0.015437969250975875,0.06896188043762465,0.008424431171374841,0.0029917009477433837,0.008059421717559898,0.04778594592404575,0.010839446962578651,0.022625038105937575,0.055093222239953776,0.10575046254043839,0.020494937098639476,0.0652263310792719,0.020747144408835155,0.001330027944073977,0.014402485043935981,0.04233940222034894,0.02891194884929446,0.009185723644702881,0.01228758129505983,0.05996099005648786,0.013280489699273867,0.0146762521480929,0.035020292823895405,0.0024860088329646673,0.010464570155069228,0.022079272126401317,1162.305493807558,-26.54088050314466,128.25342465753425,5.47636909227307,35.34850640113798,79.08565423016287,-56.7488262910798,63.229308005427384,7.31504571903574,53.67931835786213,-0.40880503144654085,-0.4657534246575343,0.006001500375093774,-0.02844950213371266,0.12243825538623226,0.0903755868544601,0.09158751696065129,0.035328345802161265,0.029821843532145623,0.03503024193548387,1.7629740312664262,2.075631092941479,1.3121917922250896,2.1159961917212566,2.824587742549016,2.891567699496979,4.8495687729787305,4.30134436646434,4.041288034238143,4.328924321820446,2.702488353596183,3.9975008495695534,3.5210752655181774,1.5058586151986846,1.0214704064083069,0.6253561696251163,0.44796130091691916,0.43521199236962615,0.43937461079852796,0.3812406794895842,-0.31936825360754467,-0.7622054825555056,0.021798824919078967,-0.07688816502673852,0.298739844187198,0.2894136773020649,0.10967355737923727,0.06686452967685264,0.05656875858305233,0.092864319368276,0.7841881076303644,0.715424706787347,0.9365059616850612,0.9941390402225571,0.9056080076296268,0.8289183031705165,0.728519975396332,0.6384426383448544,0.6043906140394022,0.6759314659420474
BJRI,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.023788998077389184,0.007664443591609421,0.0011294463769950663,0.013647843212753391,0.02814016040269772,0.019379794063360836,0.011795898114961512,0.004354789583917565,0.0037689008381706357,0.011085309136387236,0.007966157098613095,0.015429546025684825,0.0024187100429272183,0.012213696889071708,0.02291688659151817,0.02850647093001729,0.0025734927769365916,0.021466950766786175,0.00571329805123932,0.0018209339719062467,0.014260361036138869,0.017049159304357644,0.006006551694539536,0.00811695517534175,0.015877332139594427,0.024140057561081993,0.0027020419429436004,0.013115324613356225,0.002624035500204555,0.0008603325464022621,-27.40511915269197,-5.592705167173251,61.65486155827431,-13.423620792670787,-9.592822636300902,-7.379134860050884,38.928571428571445,-24.935732647814913,1.3962065331928342,-10.236425045466369,0.03404255319148937,0.024146812620734065,0.01971718781119299,0.040487692661605706,0.04860050890585242,0.057692307692307696,0.04785445916551315,0.05874604847207587,-0.07118732138217719,-0.00463096960926194,1.0028611609524272,0.7687949728128154,0.7598037841625788,0.7956182524338289,0.6131601139238492,0.4923168572151362,0.5217683230845935,0.40778004304713095,0.5356410097864519,0.45309179081393375,0.5245405207700211,0.5217344732410646,0.8557597171118103,1.1538755636163713,1.5787076614150028,1.647395537415597,1.2479294743888678,2.69318639828859,2.6060832981605784,2.1014258278879834,0.08447048951951679,0.05236700246116441,0.0785714490563224,0.14321464344056398,0.16572388931126933,0.17307684874907722,0.16431613635555156,0.15583887669788862,-0.1970298310346236,-0.010803814591441438,1.249523705360608,1.2688683028881333,1.3067396300010972,1.3490453521891252,1.4008765953004674,1.5063434546351746,1.6068720355283432,1.083357274243436,0.7348427069803969,1.0501098374560216
SCX,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.03476180051080755,0.016545994114700827,0.033418799486326714,0.03467824626428421,0.014461326597249746,0.020399668189157758,0.033593707603389464,0.014454303467174391,0.0053741721980596485,0.030694590551610557,0.032109400121513657,0.009271215071821819,0.027196204551788353,0.033821875506870096,0.015286195235773375,0.01390091831563353,0.034448330578624106,0.017729139956129826,0.0029400755475488677,0.03686535813711947,0.0008439104292742479,0.02695699514064838,0.008617303242596942,0.019085700589328333,0.016320595197208798,0.0002828668406650442,0.005600564920235154,0.01568626782442138,0.009421221219085119,0.012514672805318226,-24.219342036390344,50.20618556701033,36.787920384351395,-51.22930255895635,-4.320987654320985,-7.526881720430123,-39.1860465116279,9.369024856596543,-26.04895104895104,121.04018912529546,0.013402061855670104,-0.0013726835964310226,0.04867034621174109,0.07716049382716049,-0.21612903225806449,0.016279069767441864,-0.09942638623326959,0.1520979020979021,-0.7423167848699763,0.23529411764705885,5.039152310819366,5.593986218417206,4.119430589026509,5.653332768337642,5.541800348336236,3.582517323270113,4.323824798564172,3.671205630354957,3.7399583243515124,2.306486873416007,0.9725433752092493,0.8209748938789037,0.7551241985416025,0.8550380145066854,1.2029438440440152,1.0935931149892422,1.0744728067280447,1.2797946725194596,2.755366113563709,1.2084874603459628,0.006946291400053193,-0.0012781871834119708,0.049239256422671185,0.04582714323167002,-0.1544042922863418,0.01076869580335992,-0.04134469847845137,0.07290804639057796,-0.4749363895352631,0.1859460106542168,1.031653751893594,1.0563402861426205,1.0329616130542365,1.1379268108841487,1.0401144852627506,1.0745231360132874,1.1867504909866913,1.1995665142803031,1.1665942796916895,1.1905727263857422
MJDLF,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.00825536721256201,0.0142336155410612,0.009455370072506047,0.011606502603157168,0.03933388725974141,0.04521026675984417,0.01680626624594049,0.1381104281081097,0.03352735766801398,0.011362031033534947,0.00024416471929304684,0.022894426319106743,0.017503655574735745,0.0006945079112072212,0.044671677791954564,0.05049684797961786,0.017542810797022,0.14731468671417955,0.03537102688461496,0.004172750813425991,0.0073871801351265,0.02603130717058419,0.016775339458754313,0.029110567100280815,0.030311085261438123,0.041181105834025816,0.03148676789788457,0.08470783291090123,0.019737416099289265,0.028708069540417325,-36.37466793480044,-28.96494845360824,-29.78636944154185,-33.91690781314593,66.40080072565763,8.251879699248121,-41.482896336169475,28.275964391691378,39.258368225034125,8.08970099667774,0.06804123711340207,-0.10159061883199814,-0.1281521289789169,-0.17828657220606173,-0.09774436090225563,-0.048619552005556524,-0.06824925816023739,-0.20356704989705987,0.01993355481727575,0.09989242354387584,3.25555860554488,3.4516814927316117,4.3276099652223365,4.312314825285537,3.27416793433744,3.2463088555018333,3.2799603930230785,4.051383868723379,2.9414214361961495,2.731974961567535,0.2747353384268728,0.2216943637516078,0.17878677301082557,0.18106682999288967,0.20696597789453905,0.25416351147415966,0.27079063360881545,0.4338418965412766,0.38680696594482494,0.5484853707214293,0.09679954080125723,-0.11419498830384,-0.1076582564423361,-0.10626764380803537,-0.1026544612373494,-0.06028968695119791,-0.04981818181818182,-0.23889229277620308,0.03581486491792278,0.14859711250340507,1.0141367215221786,0.5998506060257823,0.5633236534095936,0.6052461648198593,0.6077764522716704,0.7329489372726437,0.8342174347546157,0.9606190877565348,1.1120731368330024,1.1675432612910173
ALGN,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08538949623776126,0.01317667564634914,0.00011533968967869512,0.12545751051107287,0.00015506638504422798,0.03618079077368197,0.03061552919682728,0.19723647986784704,0.14537359723451154,0.03858165865732542,0.09277667307710855,0.013727099126480319,0.003292333449431528,0.13536702577420787,0.006786541933987932,0.0388422296429371,0.03534908687833216,0.18771282649346355,0.1482171148232534,0.031700722356008015,0.04198703654532415,0.021462961339466485,0.04193054992536546,0.15362080134226785,0.007863870315548027,0.058320387775732424,0.07506116456525008,0.12087542024850637,0.11545347445439041,0.04465730065140488,16.965226554267645,105.9099099099099,-2.152607630381531,17.778572706134852,45.9832953682612,131.13492146052224,-5.742832710743051,33.237836031132126,91.50659403669724,22.97990194243795,0.026306306306306305,0.014000700035001751,0.03237345734215704,0.027334851936218683,0.024758140018724645,0.013006885998469778,0.023874325550303204,0.019961295871559634,0.042198435570193496,0.014881767552268785,3.118635689569946,3.106434429501877,3.2563140760414444,2.6944624400011774,2.6894831162600363,2.324157921802433,1.8819965523868147,1.6822548585435184,1.395244873834585,1.2962489429963864,0.30103196706788204,0.31259681057463284,0.3124801566479049,0.3664317405056573,0.40261847378261156,0.5454645027252102,0.638177622794002,0.857643431099661,0.49347081588130615,0.6402371260883416,0.10096212565605342,0.10141647081092164,0.19372691030871275,0.1698497274526315,0.19056067527368695,0.20116831975799093,0.31944917794125743,0.3289156116356861,0.5491534124028059,0.21310542317168843,0.740489374755392,0.7933766510003641,0.7709061869621062,0.7297271871248272,0.7734650478350837,0.8287583471327261,0.9581155862872711,0.9624481445610071,0.5118226185859402,0.6651818966663358
MLP,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08215339648578018,0.039954287358613706,0.23102681322493399,0.0857544012424122,0.2170889696833937,0.031181058286933544,0.010122540549442699,0.04735803558789303,0.06842746945733162,0.03953376061928297,0.06727243144366507,0.012435094249055728,0.41496113717425726,0.07846700754555488,0.1458136533577995,0.1201630018286654,0.00632024173192448,0.22804674169424155,0.01933057474579221,0.00992112230126145,0.07144177282369521,0.0849258789557182,0.2907384939104756,0.020934085373554748,0.21697112045420847,0.0060310162689888175,0.021947156499775366,0.20561868786008716,0.05218390575961036,0.11509556065451375,-0.47961630695442237,46.746987951807206,-0.6568144499178974,-9.752066115702473,31.868131868131865,140.27777777777777,-42.65895953757226,13.407258064516125,2.488888888888874,-13.61665221162185,-0.06506024096385542,-0.02627257799671593,0.15537190082644628,0.06593406593406594,0.1597222222222222,0.032947976878612714,0.0030241935483870967,-0.03288888888888889,-0.010407632263660017,-0.01706827309236948,0.33476336397684714,0.053154077221774496,0.31136820925553316,0.07033904101780707,1.1484570475396163,1.2669193286410394,0.9086845466155811,3.236449864498645,3.3087885985748215,4.245306633291615,-2.789279166545412,-2.973963497484485,-4.245356343037807,-5.259895785720815,1.1915793033479873,0.4385114307731826,0.5556777386073288,0.7239115106645514,0.9170777894054916,0.6074183976261128,0.1339231149783197,0.04274540046270795,-1.1615729152944276,-0.6228174421793582,1.2295118926840263,0.34998715643462625,0.01610660111905301,-0.45681297373523705,-0.1297652862909254,-0.14497668503603223,0.2628933886313735,0.28299815824233066,0.6699072476710438,0.4889804502242538,1.218115886119898,0.5441173188098479,0.22945945945945947,0.25678059255093433,0.19599688068624904,0.3281468393153828
HII,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.008598557214283528,0.03914516616147117,0.02205145026728804,0.03003727910764386,0.0006460004181496684,0.010444194930558828,0.033973164921992136,0.0064323142967376845,0.015780368107621498,0.0036747188303214787,0.007416379090633181,0.04344829886714495,0.019857376659148742,0.031948934545443175,0.0028140650611246194,0.010150068387424303,0.03383609284531296,0.006508046608233901,0.01656232542909957,0.003140045887377714,0.012857347484699758,0.03160528947919636,0.012382319780076194,0.024782692895975643,0.010501469477389745,0.008258622230933564,0.00857287522602699,0.0068459932642719185,0.00398572989583857,0.0060556328843338544,38.55498721227622,107.6834333179511,24.941673147428055,12.79566067935265,45.202995664170274,27.965687605190293,-19.257530759439955,31.827019074142182,-32.04719387755103,9.537775692163319,0.06829718504845408,0.05832685257193645,0.06162191001244887,0.06645644461962949,0.06645311906183832,0.04446330080610947,0.10031002049288004,0.052853954081632654,0.10053965274519006,0.0722930277391025,1.7947976878612717,1.9224137931034482,1.9405487804878048,1.792778649921507,1.5949367088607596,1.578001437814522,0.9540732640787315,0.9444444444444444,1.0979335130278527,1.1495673671199012,8.5832083958021,3.0927021696252464,3.592673992673993,3.0429530201342283,2.842710223835451,2.6257110352673494,3.2104221635883907,3.427581863979849,3.290899526564966,2.7845441595441596,0.21889055472263869,0.17159763313609466,0.24761904761904763,0.27114093959731544,0.3466424682395644,0.2724687144482366,0.5514511873350924,0.34571788413098237,0.3661230931088901,0.19373219373219372,1.0494367959949937,1.095582329317269,1.1097463710320625,1.1674966799468791,1.11272040302267,1.1673988076561028,1.28090239699201,1.2656805575309344,1.1476032855216378,0.8962077726545591
FN,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.014140006661807494,0.005912624775873482,0.022603653275647596,0.004686189464263484,0.027509072602027562,0.02657616054472811,0.0021554080582393206,0.03062908479152795,0.0076442143928497144,0.02634253402595005,0.020868279667569323,0.01066813846469794,0.039535389076665595,0.02081917450550356,0.0019275992271393164,0.03510437435884975,0.0005636236009878524,0.02057536326817682,0.011102798530185158,0.034696890102405044,0.000968893918787711,0.0012981766181876797,0.008378813395258311,0.0034293305684138017,0.0006756935359271306,0.006461113546745681,0.02148921685789128,0.023154333453767103,0.0050161126572140155,0.03819630430143477,-3.9473684210526216,56.46879756468797,-13.715953307393002,34.272829763246904,69.18555835432407,-28.784119106699745,78.78048780487805,26.3691288247905,19.663787785317698,52.687201959015326,-0.1248097412480974,0.09727626459143969,0.14825253664036078,0.05163727959697733,0.04292803970223325,0.09163763066202091,0.04404599493276164,0.05074028377544725,0.039566954504446444,0.033932641174981,2.0579431466751874,3.15801055194102,3.850458844888045,2.911045689540895,2.6298580568553778,2.5660965329358247,3.1627405901886956,3.270536786690859,3.3620780575091986,3.043732756021046,0.8402291102433497,0.42908784635341424,0.3226555398326289,0.4041370181065009,0.5447702910614535,0.51571949634229,0.468431274369415,0.4544310675832089,0.417666503490834,0.45266781720778054,-0.22522924984743264,0.21200486908194444,0.21490923914571403,0.0911213001937596,0.11164299924786125,0.14248636244927182,0.11359504628586158,0.14014035469859196,0.11645931020752068,0.1333378276345594,1.224053996644717,1.379933234102231,1.2006830134069721,1.1503101101407724,1.1404600385311459,1.375011494809186,1.2609396168078102,1.2620985280223815,1.1885416613881556,1.1628763175057328
CHD,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.020839500721638003,0.008742997429688568,0.012025875869221488,0.006399106756023565,0.006936176667462476,0.038194746725928194,0.0011914248491644922,0.010227283614776553,0.01746551606187524,0.004095388646210715,0.015534780683408,2.9487238530944912e-05,0.005602161914942042,0.010420821185542531,0.005098881415104773,0.04810832899773526,0.01088469518407554,0.007449805312423889,0.0118486949562021,0.007556675062620531,0.007299934306547948,0.0019371219225063595,0.020800654909906378,0.00816794040512045,0.013052906564690228,0.016927180172161316,0.004982907684486462,0.014546960958179526,0.012377424584819368,0.010797302130247207,17.067307692307686,23.72596602576069,18.90464695232348,7.702068265448547,-47.938265786993405,13.532473410273838,31.074347219453855,6.9647201946472,24.011941996019324,17.505445374297835,0.04666791114429718,0.04299939649969825,0.038827559954320516,0.036875589066918,0.040280606472052505,0.05919872433725334,0.035279805352798045,0.03554165481944839,0.03645534793075777,0.03297560975609756,1.2869349503858873,1.7134520884520883,1.1405059096432122,1.0381574424200757,0.7553648068669527,1.0697326203208557,0.8129382492648722,0.87558363087064,0.8010946276825581,0.5943523515805706,0.9883072145941486,0.8520434782608696,1.0844474047290547,1.1040431000395414,1.2013751959148589,1.7118124436429216,1.4733882141983863,1.4954644276182623,1.454807310290028,1.4732463194358532,0.16971520062102757,0.17147826086956522,0.19691707502735617,0.20284697508896798,0.23206431063248895,0.3351668169522092,0.23172222675034643,0.23086438263737913,0.26019732485763475,0.2559383892119263,0.7129889460969717,0.7498884897997512,0.7526533220733572,0.7974817355352488,0.8022553455363909,0.627818048812928,0.6831048573123311,0.6545648451347373,0.6603007620203655,0.6490464578252986
